Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.6,9.912,3.437
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-7.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.5,4.918,2.589
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.3,22.403,18.722
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.3,22.061,18.098
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.3,5.203,3.024
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.2,5.652,3.333
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.2,21.693,18.078
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.2,22.327,18.271
6gh8(chain_b)_Lujo_Amb17608568_uff_E=678.91,-6.1,21.981,18.165
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-8.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.7,4.582,2.303
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.4,8.267,2.989
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.3,9.302,3.586
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.3,21.363,16.794
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.1,21.133,17.109
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.1,20.3,17.111
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-7.1,20.936,16.742
6gh8(chain_b)_Lujo_Amb17609209_uff_E=886.01,-6.8,21.297,17.057
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-13.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-12.7,20.928,17.479
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-12.4,8.956,5.003
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.7,11.29,8.671
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.7,10.001,5.895
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.6,20.804,17.337
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.6,9.892,5.527
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.5,21.077,18.277
6gh8(chain_b)_Lujo_Amb17609270_uff_E=23487.31,-11.4,19.954,16.837
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-7.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-7.2,4.688,2.233
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-7.1,22.367,18.256
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.9,22.265,18.191
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.7,4.641,2.373
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.5,22.181,18.301
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.4,24.313,19.503
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.2,23.15,19.086
6gh8(chain_b)_Lujo_Amb17611650_uff_E=877.04,-6.2,22.71,19.001
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.5,4.634,2.289
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.3,5.08,2.508
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.3,21.983,18.898
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.3,5.058,2.371
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.2,4.534,2.599
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.1,21.196,17.557
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.0,21.614,18.089
6gh8(chain_b)_Lujo_Amb17615141_uff_E=857.50,-7.0,5.358,2.695
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-7.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-7.1,21.551,18.012
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.8,1.671,1.187
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.7,2.153,1.502
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.5,21.331,17.906
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.4,2.496,1.367
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.3,10.502,5.875
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.3,21.089,17.764
6gh8(chain_b)_Lujo_Amb17615142_uff_E=834.54,-6.3,21.78,18.431
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-7.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-7.2,8.582,3.382
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-7.1,9.219,3.247
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-7.1,4.752,2.541
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-6.9,20.994,17.468
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-6.8,7.989,3.182
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-6.8,4.834,2.608
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-6.7,8.134,3.182
6gh8(chain_b)_Lujo_Amb17615145_uff_E=692.29,-6.7,24.19,20.13
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-6.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.9,24.821,22.784
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.8,25.794,23.612
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.5,26.893,24.976
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.4,23.931,22.864
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.3,24.322,22.703
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.3,23.673,21.205
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.2,23.222,21.619
6gh8(chain_b)_Lujo_Amb17616251_uff_E=619.88,-5.2,6.013,4.021
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-6.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.9,24.859,22.733
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.5,26.238,24.166
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.5,26.598,24.597
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.5,25.808,23.604
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.5,6.563,3.501
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.4,24.717,23.102
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.2,17.368,15.273
6gh8(chain_b)_Lujo_Amb17616257_uff_E=619.88,-5.2,8.096,5.417
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.4,12.729,11.037
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.3,4.879,2.477
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.2,5.63,3.227
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.2,5.196,2.726
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.1,15.919,13.808
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.1,5.366,3.359
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.0,5.139,2.359
6gh8(chain_b)_Lujo_Amb17616284_uff_E=404.54,-5.0,5.688,2.913
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-7.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.6,2.146,0.909
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.6,9.625,3.899
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.5,5.129,2.852
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.4,5.181,3.042
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.3,5.178,2.715
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.2,11.048,4.29
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.1,5.118,2.809
6gh8(chain_b)_Lujo_Amb17617195_uff_E=691.03,-6.1,22.046,18.097
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.5,25.856,24.582
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.4,23.099,22.24
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.3,23.772,22.683
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.3,24.256,22.947
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.2,23.32,21.95
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.2,31.362,29.667
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.1,26.036,25.069
6gh8(chain_b)_Lujo_Amb17619923_uff_E=371.91,-5.0,24.772,23.679
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.3,5.585,3.026
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.3,15.779,14.433
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.2,4.329,3.245
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.2,3.752,2.616
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.2,5.774,3.865
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.1,5.078,3.407
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.0,22.38,21.038
6gh8(chain_b)_Lujo_Amb17619924_uff_E=456.03,-5.0,22.662,20.774
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-5.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-5.1,24.282,23.02
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-5.1,6.267,2.235
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-5.1,2.24,1.174
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-5.0,2.551,1.821
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-4.9,22.183,21.252
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-4.8,6.036,2.104
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-4.8,6.079,3.976
6gh8(chain_b)_Lujo_Amb17619925_uff_E=387.66,-4.7,14.905,13.206
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.2,25.072,23.489
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.2,23.901,22.717
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.2,25.117,24.169
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.1,24.956,22.968
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.1,24.697,22.753
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.1,24.317,23.307
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.1,25.957,24.565
6gh8(chain_b)_Lujo_Amb17619926_uff_E=1447.17,-6.0,7.684,4.495
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.3,2.511,2.148
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.2,29.907,28.32
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.2,24.649,22.746
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.0,24.965,23.04
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-6.0,24.153,22.484
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.8,10.734,6.502
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.8,23.172,20.662
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.7,3.728,2.436
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.3,24.307,22.81
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.2,2.531,1.507
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.1,2.288,1.376
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,3.131,1.99
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,15.322,13.098
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,5.972,3.65
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,24.015,22.431
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.8,4.772,3.084
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-5.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-5.0,1.899,1.496
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.8,4.222,2.579
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.7,7.32,4.676
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.7,3.712,2.444
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.6,24.137,22.818
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.6,1.971,1.633
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.6,13.062,11.25
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.5,13.576,11.601
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-5.0,7.632,4.802
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,6.6,4.092
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,4.911,3.334
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.7,3.828,2.241
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.7,23.794,21.841
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.6,8.685,5.898
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.6,8.679,6.226
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.6,28.336,27.044
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.6,29.028,26.699
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.5,3.133,2.323
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.5,25.961,23.625
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,29.898,27.268
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,7.277,2.521
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,23.856,21.448
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,26.91,24.722
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,4.237,2.787
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.9,11.305,10.669
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.8,4.108,1.851
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.8,26.491,25.653
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.7,13.927,12.973
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.7,15.771,14.383
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.7,11.618,10.959
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.6,25.78,24.564
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.6,15.678,14.355
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.8,3.633,1.642
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.8,12.413,11.406
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.7,2.288,1.771
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.6,13.936,13.141
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.5,14.736,13.253
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.5,12.292,11.472
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.5,26.026,24.806
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.5,25.471,24.29
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,24.882,23.755
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,13.75,13.117
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,24.777,23.823
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,13.304,12.676
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,24.988,23.736
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,19.097,18.631
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.3,3.356,1.962
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.3,13.082,12.378
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.8,2.524,1.892
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,1.999,1.69
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,3.706,2.003
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,23.283,22.274
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,2.086,1.617
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.6,26.009,24.51
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.6,3.374,2.224
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.6,23.34,22.293
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.6,20.272,19.13
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.6,4.959,2.579
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.3,4.52,2.704
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.2,2.051,1.616
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,13.875,13.511
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,3.0,2.05
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,3.201,1.965
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.0,23.662,23.004
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.5,2.826,1.787
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.4,23.959,23.016
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.3,19.41,18.673
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,2.281,1.52
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,23.924,23.207
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,24.238,23.387
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.0,13.879,13.661
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.0,14.566,13.873
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.6,2.807,1.644
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.5,24.415,23.588
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.5,24.835,23.991
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.5,2.533,1.358
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.3,13.819,13.117
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.2,19.402,18.784
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.2,24.988,24.168
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.0,15.219,14.292
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.8,25.052,24.136
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.7,4.059,2.626
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.7,4.382,2.694
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.6,13.196,13.072
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.6,20.006,18.827
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,3.63,1.775
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,2.911,2.101
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,27.145,26.557
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.7,11.432,3.149
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.3,9.402,2.998
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.1,20.801,16.803
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.1,12.272,3.919
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.1,22.398,15.778
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.9,23.284,18.07
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.9,26.38,23.264
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.9,10.909,4.456
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-8.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.9,20.683,16.661
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.8,10.532,4.157
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.8,22.406,16.059
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.8,12.104,2.533
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.7,12.97,3.568
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.6,22.835,17.182
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.5,22.589,18.034
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.4,10.257,3.835
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.4,4.807,2.135
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.4,20.82,16.402
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.0,5.162,2.797
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.0,5.498,2.391
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.9,20.347,16.298
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.9,20.341,16.453
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.8,9.533,2.939
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.4,5.386,2.365
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.3,14.549,12.98
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.2,14.751,13.252
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,25.249,24.191
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,2.206,1.975
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,4.378,2.652
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.0,19.886,18.579
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.0,25.854,24.207
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-3.9,19.232,18.22
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-7.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-7.1,20.31,16.643
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.8,20.361,16.747
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.6,10.777,3.988
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.4,21.439,18.017
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.3,11.189,4.553
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.3,8.508,4.632
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.2,3.601,2.36
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.2,10.14,5.686
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.8,2.857,1.896
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.7,3.169,1.667
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.5,10.424,6.029
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.4,2.765,2.116
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.2,3.237,2.065
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.2,3.539,1.858
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.1,10.262,3.11
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.0,7.432,3.626
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.3,0.0,0.0
